"No","Event ID","Date time","Latitude","Longitude","Magnitude","Mag Type","Depth (km)","Phase Count","Azimuth Gap","Location","Agency"
"516","bmg2023deqv","2023-02-15T05:39:00.401518Z","-9.692119598","119.6531448","3.61106534","M","29","47","161.1137848","Sumba Region, Indonesia","BMKG"
"517","bmg2023depx","2023-02-15T05:11:17.221421Z","-2.468687057","140.7332458","3.434079098","M","10","13","254.6408234","Near North Coast of West Papua","BMKG"
"518","bmg2023deop","2023-02-15T04:31:36.566175Z","0.4177417755","121.1764908","3.607251461","M","71","60","49.26384926","Minahassa Peninsula, Sulawesi","BMKG"
"519","bmg2023degv","2023-02-15T00:35:59.71763Z","-2.468721151","140.6992493","3.346366254","M","10","10","276.6237488","Near North Coast of West Papua","BMKG"
"520","bmg2023defc","2023-02-14T23:43:11.463382Z","-9.433179855","119.1360703","2.954679288","M","53","22","157.6399231","Sumba Region, Indonesia","BMKG"
"521","bmg2023decd","2023-02-14T22:14:17.898218Z","2.585608721","128.3596954","4.106964277","M","217","35","187.2008667","Halmahera, Indonesia","BMKG"
"522","bmg2023debc","2023-02-14T21:41:44.565828Z","-8.352171898","118.6268005","2.832836132","M","165","43","172.2964325","Sumbawa Region, Indonesia","BMKG"
"523","bmg2023ddtz","2023-02-14T18:07:00.423057Z","-9.11173439","119.4245682","2.918880358","M","35","41","92.92834473","Sumba Region, Indonesia","BMKG"
"524","bmg2023ddqp","2023-02-14T16:24:01.224536Z","-2.464753389","140.6962585","3.320548803","M","10","14","247.1957245","Near North Coast of West Papua","BMKG"
"525","bmg2023ddqn","2023-02-14T16:21:34.229466Z","-9.33493042","125.0857544","3.097935944","M","27","14","216.700531","Timor Region","BMKG"
"526","bmg2023ddpc","2023-02-14T15:38:06.491567Z","-2.5322299","140.6797485","2.67246837","M","10","10","151.0280724","Near North Coast of West Papua","BMKG"
"527","bmg2023ddoy","2023-02-14T15:33:32.626175Z","0.2873198092","98.63002014","3.675519718","M","14","26","96.63648987","Northern Sumatra, Indonesia","BMKG"
"528","bmg2023ddnm","2023-02-14T14:49:24.892295Z","-0.1982545555","124.512886","3.270803814","M","10","27","125.7342052","Southern Molucca Sea","BMKG"
"529","bmg2023ddnj","2023-02-14T14:45:41.779789Z","-9.663585663","117.2484436","3.559130739","M","22","57","200.9433136","Sumbawa Region, Indonesia","BMKG"
"530","bmg2023ddjy","2023-02-14T13:02:12.839414Z","-6.795578957","107.0792236","2.466920439","M","13","17","162.3761978","Java, Indonesia","BMKG"
"531","bmg2023ddju","2023-02-14T12:57:45.708462Z","-1.465236545","134.2004242","4.554045451","M","23","38","98.26322937","West Papua Region, Indonesia","BMKG"
"532","bmg2023ddhz","2023-02-14T12:03:23.900195Z","-0.7333800197","100.1381149","3.544652428","M","79","45","87.10340881","Southern Sumatra, Indonesia","BMKG"
"533","bmg2023ddhw","2023-02-14T11:59:36.034334Z","-6.840195656","107.0367508","2.195916415","M","22","16","126.7230835","Java, Indonesia","BMKG"
"534","bmg2023ddho","2023-02-14T11:49:31.219159Z","-2.312584162","140.7254333","2.878560678","M","10","10","294.3679047","Near North Coast of West Papua","BMKG"
"535","bmg2023ddhk","2023-02-14T11:45:43.494708Z","0.3197588623","122.1026154","2.95994706","M","176","21","77.95106506","Minahassa Peninsula, Sulawesi","BMKG"
"536","bmg2023ddhd","2023-02-14T11:37:17.20322Z","-2.415236235","121.0999222","2.932339527","M","10","22","118.5133934","Sulawesi, Indonesia","BMKG"
"537","bmg2023ddbx","2023-02-14T08:58:07.034601Z","-1.479174852","134.1753235","3.74360007","M","24","19","95.12837982","West Papua Region, Indonesia","BMKG"
"538","bmg2023ddbe","2023-02-14T08:36:33.101502Z","-7.161660671","130.8885651","4.510386137","M","100","26","73.18507385","Tanimbar Islands Region, Indonesia","BMKG"
"539","bmg2023dcwd","2023-02-14T06:03:56.145231Z","-6.788240433","107.0930557","2.37261767","M","10","14","168.964447","Java, Indonesia","BMKG"
"540","bmg2023dcwc","2023-02-14T06:02:20.517513Z","0.4658069313","121.0608749","5.09844317","Mw(mB)","98","219","29.17173576","Minahassa Peninsula, Sulawesi","BMKG"
"541","bmg2023dcve","2023-02-14T05:35:00.087743Z","-0.04278188571","124.3970795","3.338661445","M","50","20","127.0275631","Southern Molucca Sea","BMKG"
"542","bmg2023dbxj","2023-02-13T17:33:29.768852Z","-10.45258713","116.0459518","4.40721122","M","42","106","199.9402237","South of Sumbawa, Indonesia","BMKG"
"543","bmg2023dbul","2023-02-13T16:03:58.614102Z","-2.574860096","121.7424011","3.307359661","M","10","63","57.4985466","Sulawesi, Indonesia","BMKG"
"544","bmg2023dbtt","2023-02-13T15:43:42.636437Z","-0.09054788202","123.1433334","3.766433635","M","146","59","38.5751915","Minahassa Peninsula, Sulawesi","BMKG"
"545","bmg2023dbtr","2023-02-13T15:40:51.617656Z","0.4064108431","129.3325043","4.764424425","M","17","87","136.3761749","Halmahera, Indonesia","BMKG"
"546","bmg2023dbtn","2023-02-13T15:36:25.502075Z","-2.437278271","140.6909332","4.027322553","M","10","14","247.2670135","Near North Coast of West Papua","BMKG"
"547","bmg2023dbtg","2023-02-13T15:27:38.448528Z","3.173317671","126.5757065","3.951859744","M","56","44","113.1875997","Talaud Islands, Indonesia","BMKG"
"548","bmg2023dbpw","2023-02-13T13:45:26.321338Z","3.614425182","126.7884979","4.381280236","M","15","52","147.1199799","Talaud Islands, Indonesia","BMKG"
"549","bmg2023dbpb","2023-02-13T13:20:36.121776Z","1.517840862","124.7513885","4.420385095","M","220","81","115.9231243","Minahassa Peninsula, Sulawesi","BMKG"
"550","bmg2023dblz","2023-02-13T11:47:50.21344Z","-1.600306511","133.3999634","3.449788537","M","10","19","83.78839111","West Papua Region, Indonesia","BMKG"
"551","bmg2023dbgv","2023-02-13T09:11:58.936238Z","-8.852643013","124.093338","3.578725988","M","69","33","45.42655182","Timor Region","BMKG"
"552","bmg2023dbcj","2023-02-13T06:56:10.481585Z","-8.26890564","116.5740509","3.336651641","M","11","43","165.8728333","Sumbawa Region, Indonesia","BMKG"
"553","bmg2023dazr","2023-02-13T05:34:39.405705Z","-2.865352869","102.9319077","3.733094133","M","217","55","171.0835419","Southern Sumatra, Indonesia","BMKG"
"554","bmg2023dats","2023-02-13T02:33:25.644542Z","-7.531544209","128.8676453","5.105980677","M","151","117","31.92153931","Banda Sea","BMKG"
"555","bmg2023dapm","2023-02-13T00:26:07.254054Z","2.959596872","127.2234192","3.932815916","M","13","22","153.6407318","Northern Molucca Sea","BMKG"
"556","bmg2023dans","2023-02-12T23:31:48.965841Z","-2.710958481","101.7604599","3.112991374","M","100","50","102.1642151","Southern Sumatra, Indonesia","BMKG"
"557","bmg2023danr","2023-02-12T23:31:07.059463Z","0.4507396817","121.5861893","2.918528929","M","83","26","106.3577003","Minahassa Peninsula, Sulawesi","BMKG"
"558","bmg2023damc","2023-02-12T22:43:36.241452Z","-0.05471438915","123.5747757","3.852566239","M","128","41","73.90956116","Minahassa Peninsula, Sulawesi","BMKG"
"559","bmg2023dakj","2023-02-12T21:51:01.915709Z","0.01202546526","125.6637039","3.499351956","M","11","30","80.31093979","Northern Molucca Sea","BMKG"
"560","bmg2023dahw","2023-02-12T20:34:58.587153Z","-8.668095589","111.3939285","3.288210229","M","23","32","212.2739182","Java, Indonesia","BMKG"
"561","bmg2023dahd","2023-02-12T20:12:58.945027Z","2.361129522","127.2609024","3.58043345","M","50","33","118.8743515","Northern Molucca Sea","BMKG"
"562","bmg2023daep","2023-02-12T18:55:28.377474Z","-5.069364548","130.0415192","3.67385681","M","190","30","198.4338989","Banda Sea","BMKG"
"563","bmg2023daec","2023-02-12T18:40:28.977136Z","-2.536574125","140.7099457","2.783446808","M","10","8","248.6416321","Near North Coast of West Papua","BMKG"
"564","bmg2023dady","2023-02-12T18:35:41.784065Z","-6.98342514","105.2876663","3.159968374","M","13","23","226.2652969","Sunda Strait, Indonesia","BMKG"
"565","bmg2023dadw","2023-02-12T18:33:21.585819Z","1.274981856","126.3504486","3.57848531","M","10","28","83.40737915","Northern Molucca Sea","BMKG"
"566","bmg2023dadp","2023-02-12T18:25:01.22487Z","-2.510835648","140.6579132","3.125389222","M","10","8","241.843277","Near North Coast of West Papua","BMKG"
"567","bmg2023dacz","2023-02-12T18:07:08.403729Z","3.549694538","96.99125671","2.857619414","M","44","20","139.9932327","Northern Sumatra, Indonesia","BMKG"
"568","bmg2023dacv","2023-02-12T18:02:36.472249Z","-1.451642036","134.2127686","3.246451356","M","24","16","100.2441025","West Papua Region, Indonesia","BMKG"
"569","bmg2023dacp","2023-02-12T17:54:54.843722Z","-0.132879287","123.1010208","2.712466835","M","133","30","97.32775879","Minahassa Peninsula, Sulawesi","BMKG"
"570","bmg2023daca","2023-02-12T17:38:07.257046Z","-1.487022161","134.1936646","4.968650648","Mw(mB)","33","133","96.40908813","West Papua Region, Indonesia","BMKG"
"571","bmg2023dabn","2023-02-12T17:23:01.983575Z","-1.870230317","128.8813324","3.592489862","M","65","38","75.72485352","Halmahera, Indonesia","BMKG"
"572","bmg2023daav","2023-02-12T17:01:17.176153Z","-0.9882232547","124.6968613","3.647947966","M","10","35","93.14598083","Southern Molucca Sea","BMKG"
"573","bmg2023czzs","2023-02-12T16:28:08.767139Z","-6.849992752","107.085083","2.179328946","M","11","13","132.0510559","Java, Indonesia","BMKG"
"574","bmg2023czyu","2023-02-12T15:59:10.054979Z","-8.517492294","117.2711334","2.445283479","M","10","26","133.524025","Sumbawa Region, Indonesia","BMKG"
"575","bmg2023czxc","2023-02-12T15:08:04.192819Z","-9.019507408","111.2992401","3.694200314","M","50","59","206.9788361","South of Java, Indonesia","BMKG"
"576","bmg2023czwf","2023-02-12T14:41:29.396318Z","-6.838489532","107.1057281","2.541151144","M","10","24","143.1578369","Java, Indonesia","BMKG"
"577","bmg2023czsk","2023-02-12T12:45:57.399851Z","-8.10061264","115.2516403","2.328515162","M","13","16","194.3595352","Bali Region, Indonesia","BMKG"
"578","bmg2023czqg","2023-02-12T11:41:02.672774Z","-9.095269203","112.405426","3.430259394","M","30","44","228.1958084","South of Java, Indonesia","BMKG"
"579","bmg2023czpp","2023-02-12T11:21:05.580732Z","0.5606306791","122.2889633","2.9444277","M","91","30","67.38143158","Minahassa Peninsula, Sulawesi","BMKG"
"580","bmg2023czos","2023-02-12T10:54:04.443519Z","-0.2587522268","122.8891678","2.763111389","M","62","24","79.942379","Minahassa Peninsula, Sulawesi","BMKG"
"581","bmg2023czoj","2023-02-12T10:43:51.799274Z","-1.509037018","134.1773834","5.090054151","M","32","86","93.78437805","West Papua Region, Indonesia","BMKG"
"582","bmg2023czog","2023-02-12T10:40:03.39311Z","-2.013569117","139.9987793","3.132348451","M","107","7","226.2894135","Near North Coast of West Papua","BMKG"
"583","bmg2023czhm","2023-02-12T07:14:39.719539Z","-0.1279185116","124.1972198","3.594906687","M","31","31","109.5838165","Southern Molucca Sea","BMKG"
"584","bmg2023czgr","2023-02-12T06:50:13.701081Z","-0.4035122991","121.9521866","3.084911416","M","10","45","60.37738037","Minahassa Peninsula, Sulawesi","BMKG"
"585","bmg2023czdm","2023-02-12T05:13:53.761456Z","-0.3444288373","100.2411652","3.49467091","M","10","43","75.9954071","Southern Sumatra, Indonesia","BMKG"
"586","bmg2023cyzy","2023-02-12T03:26:27.514382Z","-8.819788933","117.2582169","3.78473675","M","109","87","83.77069092","Sumbawa Region, Indonesia","BMKG"
"587","bmg2023cyyv","2023-02-12T02:52:17.433705Z","3.729779243","126.7257156","3.115856069","M","35","16","145.8377533","Talaud Islands, Indonesia","BMKG"
"588","bmg2023cyys","2023-02-12T02:49:10.70763Z","3.618013382","126.6984711","3.012995299","M","19","10","135.9924927","Talaud Islands, Indonesia","BMKG"
"589","bmg2023cyyh","2023-02-12T02:36:20.229563Z","3.680318117","126.7062912","4.048052919","M","37","38","139.5144958","Talaud Islands, Indonesia","BMKG"
"590","bmg2023cyuq","2023-02-12T00:45:26.0692Z","-0.4321507514","123.0525742","2.693954019","M","10","25","92.19414902","Minahassa Peninsula, Sulawesi","BMKG"
"591","bmg2023cyqg","2023-02-11T22:33:11.48357Z","-9.222898483","124.0520859","4.221989031","M","70","80","43.21975708","Timor Region","BMKG"
"592","bmg2023cyml","2023-02-11T20:37:07.976665Z","4.944359303","126.3020325","4.212421921","M","20","36","227.1781006","Talaud Islands, Indonesia","BMKG"
"593","bmg2023cymc","2023-02-11T20:27:12.656866Z","3.769205332","126.7883682","3.905543141","M","36","37","162.2261047","Talaud Islands, Indonesia","BMKG"
"594","bmg2023cyle","2023-02-11T19:58:42.389127Z","-2.386954784","140.6852112","2.667394726","MLv","10","6","307.7995605","Near North Coast of West Papua","BMKG"
"595","bmg2023cykz","2023-02-11T19:52:53.798198Z","3.909637451","126.8308868","3.906968758","M","49","24","198.3282166","Talaud Islands, Indonesia","BMKG"
"596","bmg2023cyji","2023-02-11T19:03:03.364138Z","-8.684439659","123.2452774","3.517407312","M","85","58","42.43094182","Flores Region, Indonesia","BMKG"
"597","bmg2023cyfh","2023-02-11T17:00:23.407525Z","-0.1195791364","123.0648499","2.711427935","M","134","37","93.80513763","Minahassa Peninsula, Sulawesi","BMKG"
"598","bmg2023cyey","2023-02-11T16:49:31.120508Z","-0.3991935849","121.591156","2.241405232","M","21","11","104.6551361","Minahassa Peninsula, Sulawesi","BMKG"
"599","bmg2023cyew","2023-02-11T16:47:12.498825Z","-7.302704811","129.6892853","4.687945376","M","106","94","55.63882446","Banda Sea","BMKG"
"600","bmg2023cyeo","2023-02-11T16:38:42.721199Z","-2.357517719","135.4579468","3.509686568","M","10","21","74.12771606","West Papua Region, Indonesia","BMKG"
"601","bmg2023cyef","2023-02-11T16:28:11.199148Z","2.535243273","128.2529449","3.484461631","M","180","40","176.7715912","Halmahera, Indonesia","BMKG"
"602","bmg2023cydv","2023-02-11T16:16:01.95114Z","0.2766762674","121.8940659","2.505625588","M","181","28","79.98536682","Minahassa Peninsula, Sulawesi","BMKG"
"603","bmg2023cydk","2023-02-11T16:02:58.242721Z","-2.390463591","140.6823273","3.439371325","M","16","10","251.0278168","Near North Coast of West Papua","BMKG"
"604","bmg2023cydi","2023-02-11T16:00:38.575462Z","0.2659332454","121.7340851","2.470248269","M","212","35","89.92368698","Minahassa Peninsula, Sulawesi","BMKG"
"605","bmg2023cydd","2023-02-11T15:55:28.282466Z","-2.483954668","140.6588287","3.361686962","M","10","12","243.5243835","Near North Coast of West Papua","BMKG"
"606","bmg2023cycw","2023-02-11T15:46:26.410776Z","-9.811249733","124.0776215","3.013135153","M","10","29","111.9288559","Timor Region","BMKG"
"607","bmg2023cyck","2023-02-11T15:33:21.336857Z","0.9927074909","122.6411362","2.800214573","M","12","28","184.4346008","Minahassa Peninsula, Sulawesi","BMKG"
"608","bmg2023cycc","2023-02-11T15:23:12.908036Z","-4.206596851","102.8111572","3.181648972","M","13","42","146.5014801","Southern Sumatra, Indonesia","BMKG"
"609","bmg2023cyas","2023-02-11T14:41:34.884053Z","-2.465329885","140.6604309","3.201305703","M","10","10","244.7567444","Near North Coast of West Papua","BMKG"
"610","bmg2023cxyp","2023-02-11T13:37:20.739613Z","3.433474541","127.0551987","3.75356039","M","98","18","169.1110077","Talaud Islands, Indonesia","BMKG"
"611","bmg2023cxvc","2023-02-11T11:51:10.146272Z","0.2437182069","121.3196945","3.637337574","M","158","24","109.7550201","Minahassa Peninsula, Sulawesi","BMKG"
"612","bmg2023cxun","2023-02-11T11:34:17.64265Z","-8.482275009","121.6487656","3.91335249","M","163","59","112.1801529","Flores Region, Indonesia","BMKG"
"613","bmg2023cxul","2023-02-11T11:32:03.250775Z","-8.845425606","124.2240677","3.004767999","M","71","28","69.55051041","Timor Region","BMKG"
"614","bmg2023cxss","2023-02-11T10:38:59.452022Z","-0.4078918993","122.1724701","2.318760407","M","88","14","159.1689835","Minahassa Peninsula, Sulawesi","BMKG"
"615","bmg2023cxso","2023-02-11T10:34:59.894578Z","3.507977486","126.731163","3.533942005","M","10","12","137.1094055","Talaud Islands, Indonesia","BMKG"
"616","bmg2023cxsi","2023-02-11T10:27:09.401133Z","3.745288849","126.8744965","3.667077757","M","46","16","175.6656799","Talaud Islands, Indonesia","BMKG"
"617","bmg2023cxry","2023-02-11T10:16:21.356448Z","3.776081562","126.734581","3.605179538","M","40","13","151.1105957","Talaud Islands, Indonesia","BMKG"
"618","bmg2023cxrd","2023-02-11T09:51:03.152929Z","3.742655039","126.7265015","3.77363586","M","32","22","146.7920227","Talaud Islands, Indonesia","BMKG"
"619","bmg2023cxpw","2023-02-11T09:12:27.875979Z","3.686937571","126.7381287","4.659666382","M","22","47","142.4920044","Talaud Islands, Indonesia","BMKG"
"620","bmg2023cxps","2023-02-11T09:07:54.921874Z","3.764894009","126.7336044","4.392025132","M","38","21","149.9858246","Talaud Islands, Indonesia","BMKG"
"621","bmg2023cxph","2023-02-11T08:55:07.870188Z","3.702699423","126.7237167","6.046003448","Mw(mB)","56","320","63.78236771","Talaud Islands, Indonesia","BMKG"
"622","bmg2023cxoa","2023-02-11T08:16:44.048834Z","-3.712800503","136.6917419","3.89563226","M","127","27","69.46481323","West Papua, Indonesia","BMKG"
"623","bmg2023cxgj","2023-02-11T04:25:21.429754Z","-4.62984848","122.6566849","3.11678435","M","12","18","159.102829","Sulawesi, Indonesia","BMKG"
"624","bmg2023cxco","2023-02-11T02:29:18.728681Z","4.81655407","126.696991","4.351244274","M","58","33","270.4841156","Talaud Islands, Indonesia","BMKG"
"625","bmg2023cxcc","2023-02-11T02:15:37.441045Z","4.674780369","96.50046539","3.64873146","M","144","61","63.31137085","Northern Sumatra, Indonesia","BMKG"
"626","bmg2023cwyt","2023-02-11T00:34:34.404681Z","-9.21928215","119.09729","3.074492449","M","52","23","133.1824036","Sumba Region, Indonesia","BMKG"
"627","bmg2023cwyc","2023-02-11T00:13:56.258097Z","3.052955389","127.1421814","3.518039568","M","30","11","153.2444229","Talaud Islands, Indonesia","BMKG"
"628","bmg2023cwya","2023-02-11T00:12:28.023267Z","-2.513076782","140.633194","2.861274015","M","10","5","276.6861115","Near North Coast of West Papua","BMKG"
"629","bmg2023cwxf","2023-02-10T23:47:54.16475Z","-2.395970821","140.6564178","3.108201529","M","10","5","307.9010468","Near North Coast of West Papua","BMKG"
"630","bmg2023cwww","2023-02-10T23:36:29.907956Z","-2.459899902","140.6482239","2.742402873","M","13","5","293.9648285","Near North Coast of West Papua","BMKG"
"631","bmg2023cwwv","2023-02-10T23:35:14.562925Z","2.755689383","127.1079636","3.662377435","M","15","12","134.7240524","Northern Molucca Sea","BMKG"
"632","bmg2023cwwk","2023-02-10T23:23:05.564273Z","-2.530670643","140.5697632","3.351771341","M","26","5","274.0009308","Near North Coast of West Papua","BMKG"
"633","bmg2023cwwh","2023-02-10T23:19:03.539186Z","-8.17302227","119.4371414","2.646542594","M","13","11","150.9409714","Flores Region, Indonesia","BMKG"
"634","bmg2023cwvb","2023-02-10T22:42:30.297731Z","-2.887440205","127.6400909","2.922630247","M","10","11","123.0885685","Ceram Sea","BMKG"
"635","bmg2023cwuy","2023-02-10T22:38:41.889902Z","-8.206524849","107.8800354","2.766091605","M","10","8","266.7688637","Java, Indonesia","BMKG"
"636","bmg2023cwut","2023-02-10T22:33:09.099007Z","-2.364258289","140.7202301","3.022930236","M","10","4","310.1762543","Near North Coast of West Papua","BMKG"
"637","bmg2023cwsz","2023-02-10T21:39:30.081636Z","1.969227672","98.95453644","2.497705046","M","110","16","142.3671112","Northern Sumatra, Indonesia","BMKG"
"638","bmg2023cwrk","2023-02-10T20:51:58.033983Z","-7.723644257","118.9703293","2.582730783","M","29","15","177.3900528","Flores Sea","BMKG"
"639","bmg2023cwqy","2023-02-10T20:37:47.952996Z","-2.502544641","140.6429291","3.896605722","M","10","7","240.1729736","Near North Coast of West Papua","BMKG"
"640","bmg2023cwqt","2023-02-10T20:32:06.943595Z","-0.9875451326","119.2714539","2.272251844","M","10","15","118.3589458","Minahassa Peninsula, Sulawesi","BMKG"
"641","bmg2023cwqf","2023-02-10T20:15:15.205342Z","-8.306423187","110.1308441","2.65919189","M","10","11","229.0339508","Java, Indonesia","BMKG"
"642","bmg2023cwml","2023-02-10T18:20:50.092243Z","-1.81897521","140.4622192","4.826214554","M","10","10","247.0397034","West Papua Region, Indonesia","BMKG"
"643","bmg2023cwlf","2023-02-10T17:44:12.856919Z","4.305130005","124.541687","4.434830163","M","10","32","102.1223545","Celebes Sea","BMKG"
"644","bmg2023cwlb","2023-02-10T17:39:10.480246Z","-2.557259083","140.6278381","4.082471006","M","10","8","234.0231018","Near North Coast of West Papua","BMKG"
"645","bmg2023cwjh","2023-02-10T16:45:10.513092Z","-3.637943268","119.1071396","3.216757768","M","10","20","154.4518127","Sulawesi, Indonesia","BMKG"
"646","bmg2023cwiu","2023-02-10T16:30:23.005244Z","-2.440525532","140.6287689","2.810153047","M","31","5","300.8048859","Near North Coast of West Papua","BMKG"
"647","bmg2023cwet","2023-02-10T14:27:20.58108Z","-2.542935848","140.6761017","3.130241287","M","10","5","242.7760162","Near North Coast of West Papua","BMKG"
"648","bmg2023cwct","2023-02-10T13:26:57.521137Z","-2.512173414","140.6452484","4.014545791","M","10","7","239.8955994","Near North Coast of West Papua","BMKG"
"649","bmg2023cwcn","2023-02-10T13:20:31.694423Z","-2.794111252","127.6687546","2.93826471","M","10","11","126.923645","Ceram Sea","BMKG"
"650","bmg2023cwch","2023-02-10T13:13:04.008105Z","-2.491210461","139.2283173","3.735208944","M","13","9","139.1704483","Near North Coast of West Papua","BMKG"
"651","bmg2023cwce","2023-02-10T13:09:31.376825Z","4.26445961","126.3566437","4.202817579","M","67","19","248.3869324","Talaud Islands, Indonesia","BMKG"
"652","bmg2023cvzz","2023-02-10T12:02:53.725529Z","-9.640436172","117.563797","2.609434629","M","26","16","266.1037903","Sumbawa Region, Indonesia","BMKG"
"653","bmg2023cvzc","2023-02-10T11:36:24.467474Z","-8.965795517","118.1542282","2.922040088","M","13","30","150.9819489","Sumbawa Region, Indonesia","BMKG"
"654","bmg2023cvyn","2023-02-10T11:18:36.716064Z","-8.456195831","115.2177658","1.971861594","M","107","13","116.3471451","Bali Region, Indonesia","BMKG"
"655","bmg2023cvws","2023-02-10T10:24:14.72128Z","-8.996985435","116.9680252","2.566689806","M","102","28","197.5175705","Sumbawa Region, Indonesia","BMKG"
"656","bmg2023cvwq","2023-02-10T10:21:27.689647Z","-6.718019485","107.1049042","2.214686362","M","10","9","220.3445282","Java, Indonesia","BMKG"
"657","bmg2023cvwp","2023-02-10T10:21:06.701294Z","5.078060627","126.1485519","4.12937726","M","159","17","159.2907257","Mindanao, Philippines","BMKG"
"658","bmg2023cvwc","2023-02-10T10:05:34.812294Z","-3.800358295","134.9407806","3.702482056","M","10","11","105.0658951","West Papua Region, Indonesia","BMKG"
"659","bmg2023cvwa","2023-02-10T10:02:55.851738Z","-9.713182449","121.8818817","3.07258158","M","10","21","65.91601562","Savu Sea","BMKG"
"660","bmg2023cvvp","2023-02-10T09:50:15.299727Z","-6.846731186","107.0912704","2.255458395","M","14","14","120.0212479","Java, Indonesia","BMKG"
"661","bmg2023cvtt","2023-02-10T08:54:35.515478Z","-2.458221436","140.6677704","3.592761705","M","10","7","246.105545","Near North Coast of West Papua","BMKG"
"662","bmg2023cvsu","2023-02-10T08:24:44.249934Z","4.285661697","125.7889252","3.893187154","M","166","10","263.8341599","Talaud Islands, Indonesia","BMKG"
"663","bmg2023cvrt","2023-02-10T07:53:11.26664Z","3.144727468","97.2638092","2.53425786","M","21","15","185.9215088","Northern Sumatra, Indonesia","BMKG"
"664","bmg2023cvpd","2023-02-10T06:34:50.247316Z","0.8056891561","121.1726532","3.148948634","M","53","36","89.1501503","Minahassa Peninsula, Sulawesi","BMKG"
"665","bmg2023cvok","2023-02-10T06:11:55.912017Z","-0.1362929642","123.1242371","2.527767564","M","142","18","99.58183289","Minahassa Peninsula, Sulawesi","BMKG"
"666","bmg2023cvoi","2023-02-10T06:09:27.66562Z","3.724143028","127.8022156","4.001679213","M","81","19","238.6106262","Talaud Islands, Indonesia","BMKG"
"667","bmg2023cvoh","2023-02-10T06:09:07.944334Z","-8.940558434","112.494072","3.446236538","M","38","31","222.7905197","Java, Indonesia","BMKG"
"668","bmg2023cvoa","2023-02-10T06:00:13.929934Z","-1.817500114","100.4117355","3.044985198","M","28","28","121.9996948","Southern Sumatra, Indonesia","BMKG"
"669","bmg2023cvnz","2023-02-10T05:59:26.96656Z","-1.321994662","120.4417419","2.800461339","M","10","29","76.20844269","Sulawesi, Indonesia","BMKG"
"670","bmg2023cvni","2023-02-10T05:39:15.314314Z","-8.859038353","116.8594894","2.427721903","M","10","15","146.7505875","Sumbawa Region, Indonesia","BMKG"
"671","bmg2023cvng","2023-02-10T05:36:58.236751Z","-2.405039072","140.6499634","3.857909301","M","10","11","243.9781189","Near North Coast of West Papua","BMKG"
"672","bmg2023cvmx","2023-02-10T05:26:25.10199Z","-6.187673569","104.6688538","3.812170062","M","32","61","167.3097687","Sunda Strait, Indonesia","BMKG"
"673","bmg2023cvmj","2023-02-10T05:10:05.967521Z","-8.038283348","117.7897339","2.892153373","M","12","31","201.4266968","Sumbawa Region, Indonesia","BMKG"
"674","bmg2023cvly","2023-02-10T04:57:32.602495Z","-2.36187911","140.6329346","3.550166504","M","13","10","243.5578613","Near North Coast of West Papua","BMKG"
"675","bmg2023cvlw","2023-02-10T04:55:00.903327Z","0.9381916523","98.05532837","3.435095277","M","26","37","99.1682663","Northern Sumatra, Indonesia","BMKG"
"676","bmg2023cvkw","2023-02-10T04:25:18.65889Z","-8.351183891","117.0717773","2.528595711","M","96","21","170.6205292","Sumbawa Region, Indonesia","BMKG"
"677","bmg2023cvkj","2023-02-10T04:10:19.798928Z","-8.73935318","121.2797852","3.578205859","M","124","36","152.9610977","Flores Region, Indonesia","BMKG"
"678","bmg2023cvkb","2023-02-10T04:00:43.575037Z","-8.586399078","118.399292","2.500016173","M","116","26","132.3555908","Sumbawa Region, Indonesia","BMKG"
"679","bmg2023cvjs","2023-02-10T03:49:39.124425Z","-8.861815453","116.8725815","2.186538012","M","10","9","153.0075073","Sumbawa Region, Indonesia","BMKG"
"680","bmg2023cvin","2023-02-10T03:14:14.49603Z","-9.379812241","123.3516617","3.537194752","M","31","35","57.57536316","Timor Region","BMKG"
"681","bmg2023cvij","2023-02-10T03:09:13.521422Z","-9.530615807","117.1136932","2.875770748","M","22","29","234.9615593","Sumbawa Region, Indonesia","BMKG"
"682","bmg2023cvae","2023-02-09T23:01:20.195572Z","0.2349677533","122.539444","2.699386592","M","142","23","67.77020264","Minahassa Peninsula, Sulawesi","BMKG"
"683","bmg2023cuxd","2023-02-09T21:28:46.874936Z","-2.496214867","140.6886749","4.132583651","M","10","14","214.850769","Near North Coast of West Papua","BMKG"
"684","bmg2023cuux","2023-02-09T20:21:42.336472Z","0.3300756216","122.3333435","2.316554909","M","152","21","64.16952515","Minahassa Peninsula, Sulawesi","BMKG"
"685","bmg2023cuuq","2023-02-09T20:13:07.967992Z","-8.53774929","118.3669128","1.965547065","M","116","20","147.6141701","Sumbawa Region, Indonesia","BMKG"
"686","bmg2023cuuj","2023-02-09T20:05:07.660269Z","1.846867204","126.3930054","3.228481921","M","10","18","82.05525208","Northern Molucca Sea","BMKG"
"687","bmg2023curi","2023-02-09T18:32:28.407324Z","2.008853912","126.6637497","3.09992973","M","10","19","83.13849077","Northern Molucca Sea","BMKG"
"688","bmg2023curg","2023-02-09T18:30:46.276283Z","-2.423862696","140.6938019","2.51350746","M","10","7","300.4672394","Near North Coast of West Papua","BMKG"
